instance_id,n,budget,density,seed,solver,p,sweeps,num_reads,shots,maxiter,best_bitstring,selected,energy,exact_energy,gap,success_prob,wall_time_sec,transpile_time_sec,qpu_seconds,gamma_beta,note
n6_k3_d0.5_seed2,6,3,0.5,2,SQA,,5000.0,200.0,,,101010,3,0.07111948527784584,0.07111948527784051,7.49312301316836e-14,0.075,3.270526299995254,,,,ok
n6_k3_d0.5_seed2,6,3,0.5,2,QAOA_STATEVECTOR,1.0,,,none,60.0,101010,3,0.07111948527784051,0.07111948527784051,0.0,0.040320991722899026,0.15337420000287239,,,"{""gammas"": [-0.5927763752017935], ""betas"": [-0.27061077003696327]}",optimizer_fun=4.843563
n6_k3_d0.5_seed2,6,3,0.5,2,QAOA_STATEVECTOR,2.0,,,none,60.0,101010,3,0.07111948527784051,0.07111948527784051,0.0,0.04422855258966794,0.5866059999971185,,,"{""gammas"": [1.2915028302368883, 1.4714799611134386], ""betas"": [1.284729091754337, 0.012881493949171121]}",optimizer_fun=6.251841
n6_k3_d0.5_seed2,6,3,0.5,2,QAOA_SHOT_SIM,1.0,,,1024,60.0,101010,3,0.07111948527784051,0.07111948527784051,0.0,0.04296875,0.1767586000059964,,,"{""gammas"": [-0.5927763752017935], ""betas"": [-0.27061077003696327]}",ok
n6_k3_d0.5_seed2,6,3,0.5,2,QAOA_SHOT_SIM,2.0,,,1024,60.0,101010,3,0.07111948527784051,0.07111948527784051,0.0,0.04296875,0.1784505000032368,,,"{""gammas"": [1.2915028302368883, 1.4714799611134386], ""betas"": [1.284729091754337, 0.012881493949171121]}",ok
n6_k3_d0.5_seed3,6,3,0.5,3,CPLEX_EXACT,,,,,,011100,3,0.5112292916685099,0.5112292916685099,0.0,1.0,0.1943405000056373,,,,ok
n6_k3_d0.5_seed3,6,3,0.5,3,SA,,100.0,200.0,,,011100,3,0.5112292916685135,0.5112292916685099,6.949354696021884e-15,0.055,0.00464520000241464,,,,ok
n6_k3_d0.5_seed3,6,3,0.5,3,SA,,1000.0,200.0,,,011100,3,0.5112292916685135,0.5112292916685099,6.949354696021884e-15,0.065,0.023322600005485583,,,,ok
n6_k3_d0.5_seed3,6,3,0.5,3,SA,,5000.0,200.0,,,011100,3,0.5112292916685135,0.5112292916685099,6.949354696021884e-15,0.09,0.10441420000279322,,,,ok
n6_k3_d0.5_seed3,6,3,0.5,3,SQA,,100.0,200.0,,,011100,3,0.5112292916685135,0.5112292916685099,6.949354696021884e-15,0.11,0.08625530000426807,,,,ok
n6_k3_d0.5_seed3,6,3,0.5,3,SQA,,1000.0,200.0,,,011100,3,0.5112292916685135,0.5112292916685099,6.949354696021884e-15,0.065,0.6383857000037096,,,,ok
n6_k3_d0.5_seed3,6,3,0.5,3,SQA,,5000.0,200.0,,,011100,3,0.5112292916685135,0.5112292916685099,6.949354696021884e-15,0.08,2.954005400002643,,,,ok
n6_k3_d0.5_seed3,6,3,0.5,3,QAOA_STATEVECTOR,1.0,,,none,60.0,011100,3,0.5112292916685099,0.5112292916685099,0.0,0.014930015122492044,0.29354899999452755,,,"{""gammas"": [1.300461422849243], ""betas"": [-0.21654636855173734]}",optimizer_fun=10.428323
n6_k3_d0.5_seed3,6,3,0.5,3,QAOA_STATEVECTOR,2.0,,,none,60.0,011100,3,0.5112292916685099,0.5112292916685099,0.0,0.028667288451931804,0.4583735999985947,,,"{""gammas"": [-0.1497013802068881, 0.5118392623154745], ""betas"": [1.830282948291529, 1.486629813273179]}",optimizer_fun=10.724582
n6_k3_d0.5_seed3,6,3,0.5,3,QAOA_SHOT_SIM,1.0,,,1024,60.0,011100,3,0.5112292916685099,0.5112292916685099,0.0,0.017578125,0.20392170000559418,,,"{""gammas"": [1.300461422849243], ""betas"": [-0.21654636855173734]}",ok
n6_k3_d0.5_seed3,6,3,0.5,3,QAOA_SHOT_SIM,2.0,,,1024,60.0,011100,3,0.5112292916685099,0.5112292916685099,0.0,0.029296875,0.17618400000355905,,,"{""gammas"": [-0.1497013802068881, 0.5118392623154745], ""betas"": [1.830282948291529, 1.486629813273179]}",ok
n6_k3_d0.5_seed4,6,3,0.5,4,CPLEX_EXACT,,,,,,100110,3,0.9415524970958806,0.9415524970958806,0.0,1.0,0.22568630000023404,,,,ok
n6_k3_d0.5_seed4,6,3,0.5,4,SA,,100.0,200.0,,,100110,3,0.9415524970958913,0.9415524970958806,1.1319752291322486e-14,0.045,0.00368960000196239,,,,ok
n6_k3_d0.5_seed4,6,3,0.5,4,SA,,1000.0,200.0,,,100110,3,0.9415524970958913,0.9415524970958806,1.1319752291322486e-14,0.09,0.02065980000043055,,,,ok
n6_k3_d0.5_seed4,6,3,0.5,4,SA,,5000.0,200.0,,,100110,3,0.9415524970958913,0.9415524970958806,1.1319752291322486e-14,0.08,0.09806929999467684,,,,ok
n6_k3_d0.5_seed4,6,3,0.5,4,SQA,,100.0,200.0,,,100110,3,0.9415524970958913,0.9415524970958806,1.1319752291322486e-14,0.055,0.07234489999973448,,,,ok
n6_k3_d0.5_seed4,6,3,0.5,4,SQA,,1000.0,200.0,,,100110,3,0.9415524970958913,0.9415524970958806,1.1319752291322486e-14,0.115,0.6175494999988587,,,,ok
n6_k3_d0.5_seed4,6,3,0.5,4,SQA,,5000.0,200.0,,,100110,3,0.9415524970958913,0.9415524970958806,1.1319752291322486e-14,0.07,3.182466599995678,,,,ok
n6_k3_d0.5_seed4,6,3,0.5,4,QAOA_STATEVECTOR,1.0,,,none,60.0,100110,3,0.9415524970958806,0.9415524970958806,0.0,0.041006043451249745,0.4353518999996595,,,"{""gammas"": [2.2614233809592483], ""betas"": [1.7579903208879553]}",optimizer_fun=15.097089
n6_k3_d0.5_seed4,6,3,0.5,4,QAOA_STATEVECTOR,2.0,,,none,60.0,100110,3,0.9415524970958806,0.9415524970958806,0.0,0.010031114213453596,0.5743576000022586,,,"{""gammas"": [2.7528577438450403, 1.4294889460822784], ""betas"": [1.3495815810514764, -0.18808131433799946]}",optimizer_fun=15.362114
n6_k3_d0.5_seed4,6,3,0.5,4,QAOA_SHOT_SIM,1.0,,,1024,60.0,100110,3,0.9415524970958806,0.9415524970958806,0.0,0.0390625,0.17590070000005653,,,"{""gammas"": [2.2614233809592483], ""betas"": [1.7579903208879553]}",ok
n6_k3_d0.5_seed4,6,3,0.5,4,QAOA_SHOT_SIM,2.0,,,1024,60.0,100110,3,0.9415524970958806,0.9415524970958806,0.0,0.0185546875,0.20477739999478217,,,"{""gammas"": [2.7528577438450403, 1.4294889460822784], ""betas"": [1.3495815810514764, -0.18808131433799946]}",ok
n6_k3_d0.5_seed5,6,3,0.5,5,CPLEX_EXACT,,,,,,110010,3,1.3553692257513603,1.3553692257513603,0.0,1.0,0.31250200000067707,,,,ok
n6_k3_d0.5_seed5,6,3,0.5,5,SA,,100.0,200.0,,,110010,3,1.3553692257513426,1.3553692257513603,-1.3106073279888085e-14,0.06,0.004353900003479794,,,,ok
n6_k3_d0.5_seed5,6,3,0.5,5,SA,,1000.0,200.0,,,110010,3,1.3553692257513426,1.3553692257513603,-1.3106073279888085e-14,0.09,0.023583500005770475,,,,ok
n6_k3_d0.5_seed5,6,3,0.5,5,SA,,5000.0,200.0,,,110010,3,1.3553692257513426,1.3553692257513603,-1.3106073279888085e-14,0.06,0.10649320000084117,,,,ok
n6_k3_d0.5_seed5,6,3,0.5,5,SQA,,100.0,200.0,,,110010,3,1.3553692257513426,1.3553692257513603,-1.3106073279888085e-14,0.055,0.07005380000191508,,,,ok
n6_k3_d0.5_seed5,6,3,0.5,5,SQA,,1000.0,200.0,,,110010,3,1.3553692257513426,1.3553692257513603,-1.3106073279888085e-14,0.035,0.8372254999994766,,,,ok
n6_k3_d0.5_seed5,6,3,0.5,5,SQA,,5000.0,200.0,,,110010,3,1.3553692257513426,1.3553692257513603,-1.3106073279888085e-14,0.065,3.4212479000052554,,,,ok
n6_k3_d0.5_seed5,6,3,0.5,5,QAOA_STATEVECTOR,1.0,,,none,60.0,110010,3,1.3553692257513603,1.3553692257513603,0.0,0.01523478652781185,0.33144979999633506,,,"{""gammas"": [2.779187276815441], ""betas"": [1.6551025826725088]}",optimizer_fun=16.094457
n6_k3_d0.5_seed5,6,3,0.5,5,QAOA_STATEVECTOR,2.0,,,none,60.0,110010,3,1.3553692257513603,1.3553692257513603,0.0,0.031135859761222646,0.44034560000000056,,,"{""gammas"": [2.525521539872989, 2.536893011513847], ""betas"": [0.8354222049454406, 0.9047721135845606]}",optimizer_fun=12.996292
n6_k3_d0.5_seed5,6,3,0.5,5,QAOA_SHOT_SIM,1.0,,,1024,60.0,110010,3,1.3553692257513603,1.3553692257513603,0.0,0.01171875,0.13737689999834402,,,"{""gammas"": [2.779187276815441], ""betas"": [1.6551025826725088]}",ok
n6_k3_d0.5_seed5,6,3,0.5,5,QAOA_SHOT_SIM,2.0,,,1024,60.0,110010,3,1.3553692257513603,1.3553692257513603,0.0,0.0400390625,0.1931966000047396,,,"{""gammas"": [2.525521539872989, 2.536893011513847], ""betas"": [0.8354222049454406, 0.9047721135845606]}",ok
n6_k3_d1.0_seed1,6,3,1.0,1,CPLEX_EXACT,,,,,,101001,3,0.19529864735636338,0.19529864735636338,0.0,1.0,0.29327719999855617,,,,ok
n6_k3_d1.0_seed1,6,3,1.0,1,SA,,100.0,200.0,,,101001,3,0.1952986473563847,0.19529864735636338,1.0914710552965057e-13,0.06,0.003543400001944974,,,,ok
n6_k3_d1.0_seed1,6,3,1.0,1,SA,,1000.0,200.0,,,101001,3,0.1952986473563847,0.19529864735636338,1.0914710552965057e-13,0.1,0.022151400000439025,,,,ok
n6_k3_d1.0_seed1,6,3,1.0,1,SA,,5000.0,200.0,,,101001,3,0.1952986473563847,0.19529864735636338,1.0914710552965057e-13,0.105,0.10712530000455445,,,,ok
n6_k3_d1.0_seed1,6,3,1.0,1,SQA,,100.0,200.0,,,101001,3,0.1952986473563847,0.19529864735636338,1.0914710552965057e-13,0.055,0.06395090000296477,,,,ok
n6_k3_d1.0_seed1,6,3,1.0,1,SQA,,1000.0,200.0,,,101001,3,0.1952986473563847,0.19529864735636338,1.0914710552965057e-13,0.065,0.6410471999988658,,,,ok
n6_k3_d1.0_seed1,6,3,1.0,1,SQA,,5000.0,200.0,,,101001,3,0.1952986473563847,0.19529864735636338,1.0914710552965057e-13,0.09,2.8422430000064196,,,,ok
n6_k3_d1.0_seed1,6,3,1.0,1,QAOA_STATEVECTOR,1.0,,,none,60.0,101001,3,0.19529864735636338,0.19529864735636338,0.0,0.05351812439556915,0.3694930999990902,,,"{""gammas"": [2.244340883440922], ""betas"": [1.8671377989407159]}",optimizer_fun=9.323994
n6_k3_d1.0_seed1,6,3,1.0,1,QAOA_STATEVECTOR,2.0,,,none,60.0,101001,3,0.19529864735636338,0.19529864735636338,0.0,0.0670192630348086,0.44446790000074543,,,"{""gammas"": [1.6125776362321143, 3.5166609133538054], ""betas"": [0.278588534425738, 1.4536064181630564]}",optimizer_fun=7.467121
n6_k3_d1.0_seed1,6,3,1.0,1,QAOA_SHOT_SIM,1.0,,,1024,60.0,101001,3,0.19529864735636338,0.19529864735636338,0.0,0.0625,0.14074609999806853,,,"{""gammas"": [2.244340883440922], ""betas"": [1.8671377989407159]}",ok
n6_k3_d1.0_seed1,6,3,1.0,1,QAOA_SHOT_SIM,2.0,,,1024,60.0,101001,3,0.19529864735636338,0.19529864735636338,0.0,0.064453125,0.1914567999992869,,,"{""gammas"": [1.6125776362321143, 3.5166609133538054], ""betas"": [0.278588534425738, 1.4536064181630564]}",ok
n6_k3_d1.0_seed2,6,3,1.0,2,CPLEX_EXACT,,,,,,010011,3,-0.16419652604088597,-0.16419652604088597,0.0,1.0,0.24949240000569262,,,,ok
n6_k3_d1.0_seed2,6,3,1.0,2,SA,,100.0,200.0,,,010011,3,-0.1641965260408771,-0.16419652604088597,5.40924001935926e-14,0.075,0.003144599999359343,,,,ok
n6_k3_d1.0_seed2,6,3,1.0,2,SA,,1000.0,200.0,,,010011,3,-0.1641965260408771,-0.16419652604088597,5.40924001935926e-14,0.08,0.016961000001174398,,,,ok
n6_k3_d1.0_seed2,6,3,1.0,2,SA,,5000.0,200.0,,,010011,3,-0.1641965260408771,-0.16419652604088597,5.40924001935926e-14,0.03,0.07956360000389395,,,,ok
n6_k3_d1.0_seed2,6,3,1.0,2,SQA,,100.0,200.0,,,010011,3,-0.1641965260408771,-0.16419652604088597,5.40924001935926e-14,0.075,0.056408200005535036,,,,ok
n6_k3_d1.0_seed2,6,3,1.0,2,SQA,,1000.0,200.0,,,010011,3,-0.1641965260408771,-0.16419652604088597,5.40924001935926e-14,0.085,0.576253799998085,,,,ok
n6_k3_d1.0_seed2,6,3,1.0,2,SQA,,5000.0,200.0,,,010011,3,-0.1641965260408771,-0.16419652604088597,5.40924001935926e-14,0.065,2.8145144999944023,,,,ok
n6_k3_d1.0_seed2,6,3,1.0,2,QAOA_STATEVECTOR,1.0,,,none,60.0,010011,3,-0.16419652604088597,-0.16419652604088597,0.0,0.025873353279666292,0.15926480000052834,,,"{""gammas"": [-0.6662864554112561], ""betas"": [0.25683190094262476]}",optimizer_fun=4.613534
n6_k3_d1.0_seed2,6,3,1.0,2,QAOA_STATEVECTOR,2.0,,,none,60.0,010011,3,-0.16419652604088597,-0.16419652604088597,0.0,0.05271980257508969,0.45068719999835594,,,"{""gammas"": [1.2953756272933654, 1.4823433626535572], ""betas"": [1.2768362724679354, 0.028747262131009393]}",optimizer_fun=5.539785
n6_k3_d1.0_seed2,6,3,1.0,2,QAOA_SHOT_SIM,1.0,,,1024,60.0,010011,3,-0.16419652604088597,-0.16419652604088597,0.0,0.02734375,0.1435600999975577,,,"{""gammas"": [-0.6662864554112561], ""betas"": [0.25683190094262476]}",ok
n6_k3_d1.0_seed2,6,3,1.0,2,QAOA_SHOT_SIM,2.0,,,1024,60.0,010011,3,-0.16419652604088597,-0.16419652604088597,0.0,0.0595703125,0.17569730000104755,,,"{""gammas"": [1.2953756272933654, 1.4823433626535572], ""betas"": [1.2768362724679354, 0.028747262131009393]}",ok
n6_k3_d1.0_seed3,6,3,1.0,3,CPLEX_EXACT,,,,,,011100,3,-0.0011957098540413824,-0.0011957098540413824,0.0,1.0,0.2776030000022729,,,,ok
n6_k3_d1.0_seed3,6,3,1.0,3,SA,,100.0,200.0,,,011100,3,-0.001195709854034277,-0.0011957098540413824,5.942434390404454e-12,0.045,0.0028369999999995343,,,,ok
n6_k3_d1.0_seed3,6,3,1.0,3,SA,,1000.0,200.0,,,011100,3,-0.001195709854034277,-0.0011957098540413824,5.942434390404454e-12,0.1,0.014158099998894613,,,,ok
n6_k3_d1.0_seed3,6,3,1.0,3,SA,,5000.0,200.0,,,011100,3,-0.001195709854034277,-0.0011957098540413824,5.942434390404454e-12,0.12,0.06679759999678936,,,,ok
n6_k3_d1.0_seed3,6,3,1.0,3,SQA,,100.0,200.0,,,011100,3,-0.001195709854034277,-0.0011957098540413824,5.942434390404454e-12,0.075,0.055695499999274034,,,,ok
n6_k3_d1.0_seed3,6,3,1.0,3,SQA,,1000.0,200.0,,,011100,3,-0.001195709854034277,-0.0011957098540413824,5.942434390404454e-12,0.1,0.6385439000005135,,,,ok
n6_k3_d1.0_seed3,6,3,1.0,3,SQA,,5000.0,200.0,,,011100,3,-0.001195709854034277,-0.0011957098540413824,5.942434390404454e-12,0.09,3.1222349000017857,,,,ok
n6_k3_d1.0_seed3,6,3,1.0,3,QAOA_STATEVECTOR,1.0,,,none,60.0,011100,3,-0.0011957098540413824,-0.0011957098540413824,0.0,0.016890101168594334,0.14223970000603003,,,"{""gammas"": [0.7863931298762681], ""betas"": [0.6459117833849538]}",optimizer_fun=18.409904
n6_k3_d1.0_seed3,6,3,1.0,3,QAOA_STATEVECTOR,2.0,,,none,60.0,011100,3,-0.0011957098540413824,-0.0011957098540413824,0.0,0.03034764867882964,0.6158521000033943,,,"{""gammas"": [0.27172242226584825, 0.7197937553537072], ""betas"": [1.2907447535533212, 1.525575429727172]}",optimizer_fun=6.313693
n6_k3_d1.0_seed3,6,3,1.0,3,QAOA_SHOT_SIM,1.0,,,1024,60.0,011100,3,-0.0011957098540413824,-0.0011957098540413824,0.0,0.01171875,0.15528489999996964,,,"{""gammas"": [0.7863931298762681], ""betas"": [0.6459117833849538]}",ok
n6_k3_d1.0_seed3,6,3,1.0,3,QAOA_SHOT_SIM,2.0,,,1024,60.0,011100,3,-0.0011957098540413824,-0.0011957098540413824,0.0,0.0244140625,0.2317001999981585,,,"{""gammas"": [0.27172242226584825, 0.7197937553537072], ""betas"": [1.2907447535533212, 1.525575429727172]}",ok
n6_k3_d1.0_seed4,6,3,1.0,4,CPLEX_EXACT,,,,,,011100,3,0.7042998466676558,0.7042998466676558,0.0,1.0,0.19371189999947092,,,,ok
n6_k3_d1.0_seed4,6,3,1.0,4,SA,,100.0,200.0,,,011100,3,0.7042998466676753,0.7042998466676558,2.774375903367651e-14,0.055,0.0037690000026486814,,,,ok
n6_k3_d1.0_seed4,6,3,1.0,4,SA,,1000.0,200.0,,,011100,3,0.7042998466676753,0.7042998466676558,2.774375903367651e-14,0.085,0.01715659999899799,,,,ok
n6_k3_d1.0_seed4,6,3,1.0,4,SA,,5000.0,200.0,,,011100,3,0.7042998466676753,0.7042998466676558,2.774375903367651e-14,0.09,0.07967579999967711,,,,ok
n6_k3_d1.0_seed4,6,3,1.0,4,SQA,,100.0,200.0,,,011100,3,0.7042998466676753,0.7042998466676558,2.774375903367651e-14,0.07,0.05914230000053067,,,,ok
n6_k3_d1.0_seed4,6,3,1.0,4,SQA,,1000.0,200.0,,,011100,3,0.7042998466676753,0.7042998466676558,2.774375903367651e-14,0.055,0.7113248999958159,,,,ok
n6_k3_d1.0_seed4,6,3,1.0,4,SQA,,5000.0,200.0,,,011100,3,0.7042998466676753,0.7042998466676558,2.774375903367651e-14,0.09,2.8411291999946116,,,,ok
n6_k3_d1.0_seed4,6,3,1.0,4,QAOA_STATEVECTOR,1.0,,,none,60.0,011100,3,0.7042998466676558,0.7042998466676558,0.0,0.018620984375535946,0.13825879999785684,,,"{""gammas"": [3.4697133480562274], ""betas"": [1.1524786909165778]}",optimizer_fun=14.146055
n6_k3_d1.0_seed4,6,3,1.0,4,QAOA_STATEVECTOR,2.0,,,none,60.0,011100,3,0.7042998466676558,0.7042998466676558,0.0,0.0009117557990693261,0.3359844000005978,,,"{""gammas"": [2.961676201673559, 1.5945687187740514], ""betas"": [1.5214016844753748, 0.1441883057767869]}",optimizer_fun=15.310003
n6_k3_d1.0_seed4,6,3,1.0,4,QAOA_SHOT_SIM,1.0,,,1024,60.0,011100,3,0.7042998466676558,0.7042998466676558,0.0,0.01953125,0.1312677000023541,,,"{""gammas"": [3.4697133480562274], ""betas"": [1.1524786909165778]}",ok
n6_k3_d1.0_seed4,6,3,1.0,4,QAOA_SHOT_SIM,2.0,,,1024,60.0,001110,3,0.869882259204509,0.7042998466676558,0.23510215616302424,0.021484375,0.18025409999972908,,,"{""gammas"": [2.961676201673559, 1.5945687187740514], ""betas"": [1.5214016844753748, 0.1441883057767869]}",ok
n6_k3_d1.0_seed5,6,3,1.0,5,CPLEX_EXACT,,,,,,100101,3,0.27833791163635624,0.27833791163635624,0.0,1.0,0.3508254999978817,,,,ok
n6_k3_d1.0_seed5,6,3,1.0,5,SA,,100.0,200.0,,,100101,3,0.2783379116363527,0.27833791163635624,-1.2764030806705416e-14,0.065,0.0033144999979413114,,,,ok
n6_k3_d1.0_seed5,6,3,1.0,5,SA,,1000.0,200.0,,,100101,3,0.2783379116363527,0.27833791163635624,-1.2764030806705416e-14,0.12,0.020417599997017533,,,,ok
n6_k3_d1.0_seed5,6,3,1.0,5,SA,,5000.0,200.0,,,100101,3,0.2783379116363527,0.27833791163635624,-1.2764030806705416e-14,0.105,0.08834769999521086,,,,ok
n6_k3_d1.0_seed5,6,3,1.0,5,SQA,,100.0,200.0,,,100101,3,0.2783379116363527,0.27833791163635624,-1.2764030806705416e-14,0.045,0.06195970000408124,,,,ok
n6_k3_d1.0_seed5,6,3,1.0,5,SQA,,1000.0,200.0,,,100101,3,0.2783379116363527,0.27833791163635624,-1.2764030806705416e-14,0.085,0.5693494999941322,,,,ok
n6_k3_d1.0_seed5,6,3,1.0,5,SQA,,5000.0,200.0,,,100101,3,0.2783379116363527,0.27833791163635624,-1.2764030806705416e-14,0.09,3.5509894999995595,,,,ok
n6_k3_d1.0_seed5,6,3,1.0,5,QAOA_STATEVECTOR,1.0,,,none,60.0,100101,3,0.27833791163635624,0.27833791163635624,0.0,0.0523375322796603,0.2694688000046881,,,"{""gammas"": [3.0630169200300155], ""betas"": [1.320958077525332]}",optimizer_fun=14.112466
n6_k3_d1.0_seed5,6,3,1.0,5,QAOA_STATEVECTOR,2.0,,,none,60.0,100101,3,0.27833791163635624,0.27833791163635624,0.0,0.004375692264120724,0.5136984000055236,,,"{""gammas"": [2.957308167614968, 2.5705671907361443], ""betas"": [1.3492741722013144, 0.40919991094569336]}",optimizer_fun=11.781699
n6_k3_d1.0_seed5,6,3,1.0,5,QAOA_SHOT_SIM,1.0,,,1024,60.0,100101,3,0.27833791163635624,0.27833791163635624,0.0,0.0478515625,0.15878410000004806,,,"{""gammas"": [3.0630169200300155], ""betas"": [1.320958077525332]}",ok
n6_k3_d1.0_seed5,6,3,1.0,5,QAOA_SHOT_SIM,2.0,,,1024,60.0,100101,3,0.27833791163635624,0.27833791163635624,0.0,0.0029296875,0.21212439999362687,,,"{""gammas"": [2.957308167614968, 2.5705671907361443], ""betas"": [1.3492741722013144, 0.40919991094569336]}",ok
n8_k4_d0.25_seed1,8,4,0.25,1,CPLEX_EXACT,,,,,,11000110,4,0.4370002204909227,0.4370002204909227,0.0,1.0,0.3346668000012869,,,,ok
n8_k4_d0.25_seed1,8,4,0.25,1,SA,,100.0,200.0,,,11000110,4,0.4370002204909298,0.4370002204909227,1.6259550966859512e-14,0.015,0.005367500001739245,,,,ok
n8_k4_d0.25_seed1,8,4,0.25,1,SA,,1000.0,200.0,,,11000110,4,0.4370002204909298,0.4370002204909227,1.6259550966859512e-14,0.02,0.03394170000683516,,,,ok
n8_k4_d0.25_seed1,8,4,0.25,1,SA,,5000.0,200.0,,,11000110,4,0.4370002204909298,0.4370002204909227,1.6259550966859512e-14,0.02,0.1473928000050364,,,,ok
n8_k4_d0.25_seed1,8,4,0.25,1,SQA,,100.0,200.0,,,11000110,4,0.4370002204909298,0.4370002204909227,1.6259550966859512e-14,0.005,0.17640810000011697,,,,ok
n8_k4_d0.25_seed1,8,4,0.25,1,SQA,,1000.0,200.0,,,11000110,4,0.4370002204909298,0.4370002204909227,1.6259550966859512e-14,0.025,1.160380699999223,,,,ok
n8_k4_d0.25_seed1,8,4,0.25,1,SQA,,5000.0,200.0,,,11000110,4,0.4370002204909298,0.4370002204909227,1.6259550966859512e-14,0.01,5.07019980000041,,,,ok
n8_k4_d0.25_seed1,8,4,0.25,1,QAOA_STATEVECTOR,1.0,,,none,60.0,11000110,4,0.4370002204909227,0.4370002204909227,0.0,0.003747986866634028,0.7584433000010904,,,"{""gammas"": [2.1635941319475576], ""betas"": [1.3664999977200183]}",optimizer_fun=11.393078
n8_k4_d0.25_seed1,8,4,0.25,1,QAOA_STATEVECTOR,2.0,,,none,60.0,11000110,4,0.4370002204909227,0.4370002204909227,0.0,0.01658224968014109,1.0463397999992594,,,"{""gammas"": [1.6031365523303722, 2.9209698197204736], ""betas"": [0.23502023533978214, 1.4873261399049529]}",optimizer_fun=8.201303
n8_k4_d0.25_seed1,8,4,0.25,1,QAOA_SHOT_SIM,1.0,,,1024,60.0,11000101,4,0.5246404078856663,0.4370002204909227,0.20054952671714754,0.0009765625,0.13146989999950165,,,"{""gammas"": [2.1635941319475576], ""betas"": [1.3664999977200183]}",ok
n8_k4_d0.25_seed1,8,4,0.25,1,QAOA_SHOT_SIM,2.0,,,1024,60.0,11000110,4,0.4370002204909227,0.4370002204909227,0.0,0.0126953125,0.17835890000424115,,,"{""gammas"": [1.6031365523303722, 2.9209698197204736], ""betas"": [0.23502023533978214, 1.4873261399049529]}",ok
n8_k4_d0.25_seed2,8,4,0.25,2,CPLEX_EXACT,,,,,,11011000,4,1.0171073819696659,1.0171073819696659,0.0,1.0,0.3177212000009604,,,,ok
n8_k4_d0.25_seed2,8,4,0.25,2,SA,,100.0,200.0,,,11011000,4,1.0171073819696232,1.0171073819696659,-4.1915499682095e-14,0.01,0.003434899997955654,,,,ok
n8_k4_d0.25_seed2,8,4,0.25,2,SA,,1000.0,200.0,,,11011000,4,1.0171073819696232,1.0171073819696659,-4.1915499682095e-14,0.035,0.019871700002113357,,,,ok
n8_k4_d0.25_seed2,8,4,0.25,2,SA,,5000.0,200.0,,,11011000,4,1.0171073819696232,1.0171073819696659,-4.1915499682095e-14,0.02,0.09527879999950528,,,,ok
n8_k4_d0.25_seed2,8,4,0.25,2,SQA,,100.0,200.0,,,11011000,4,1.0171073819696232,1.0171073819696659,-4.1915499682095e-14,0.015,0.09517549999873154,,,,ok
n8_k4_d0.25_seed2,8,4,0.25,2,SQA,,1000.0,200.0,,,11011000,4,1.0171073819696232,1.0171073819696659,-4.1915499682095e-14,0.015,1.057257300002675,,,,ok
n8_k4_d0.25_seed2,8,4,0.25,2,SQA,,5000.0,200.0,,,11011000,4,1.0171073819696232,1.0171073819696659,-4.1915499682095e-14,0.025,4.884704899995995,,,,ok
n8_k4_d0.25_seed2,8,4,0.25,2,QAOA_STATEVECTOR,1.0,,,none,60.0,11011000,4,1.0171073819696659,1.0171073819696659,0.0,0.007257481142112997,0.9139388999974472,,,"{""gammas"": [0.34525944962627336], ""betas"": [0.18817221323899613]}",optimizer_fun=7.585051
n8_k4_d0.25_seed2,8,4,0.25,2,QAOA_STATEVECTOR,2.0,,,none,60.0,11011000,4,1.0171073819696659,1.0171073819696659,0.0,0.00011452636775927138,1.1951181999975233,,,"{""gammas"": [1.2856297195540618, 1.397559280593768], ""betas"": [1.3068820146333489, 0.14517661811965205]}",optimizer_fun=13.741846
n8_k4_d0.25_seed2,8,4,0.25,2,QAOA_SHOT_SIM,1.0,,,1024,60.0,11011000,4,1.0171073819696659,1.0171073819696659,0.0,0.0087890625,0.15402609999728156,,,"{""gammas"": [0.34525944962627336], ""betas"": [0.18817221323899613]}",ok
n8_k4_d0.25_seed2,8,4,0.25,2,QAOA_SHOT_SIM,2.0,,,1024,60.0,11001100,4,1.0643773793054265,1.0171073819696659,0.04647493290651432,0.0009765625,0.16563309999764897,,,"{""gammas"": [1.2856297195540618, 1.397559280593768], ""betas"": [1.3068820146333489, 0.14517661811965205]}",ok
n8_k4_d0.25_seed3,8,4,0.25,3,CPLEX_EXACT,,,,,,01101100,4,1.080469573459279,1.080469573459279,0.0,1.0,0.3016176000019186,,,,ok
n8_k4_d0.25_seed3,8,4,0.25,3,SA,,100.0,200.0,,,01101100,4,1.0804695734593182,1.080469573459279,3.616932066091018e-14,0.02,0.004765600002428982,,,,ok
n8_k4_d0.25_seed3,8,4,0.25,3,SA,,1000.0,200.0,,,01101100,4,1.0804695734593182,1.080469573459279,3.616932066091018e-14,0.005,0.03035459999955492,,,,ok
n8_k4_d0.25_seed3,8,4,0.25,3,SA,,5000.0,200.0,,,01101100,4,1.0804695734593182,1.080469573459279,3.616932066091018e-14,0.04,0.14945490000536665,,,,ok
n8_k4_d0.25_seed3,8,4,0.25,3,SQA,,100.0,200.0,,,01101100,4,1.0804695734593182,1.080469573459279,3.616932066091018e-14,0.025,0.11305800000263844,,,,ok
n8_k4_d0.25_seed3,8,4,0.25,3,SQA,,1000.0,200.0,,,01101100,4,1.0804695734593182,1.080469573459279,3.616932066091018e-14,0.04,1.0164385000025504,,,,ok
